0.0,0.3942,0.0087,0.0094,0.0291,0.5605,0.0611,0.0,0.0,0.0344,0.0,0.0,0.001,0.0007,0.0,0.0,0.0,0.0,0.0847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4457,0.0,0.0,0.0,0.0,0.0,0.0,0.4093,0.3074,0.6838,0.0465,0.0,0.1078,0.0005,0.0,0.0011,0.9295,0.0,0.1018,0.0182,0.0
0.0,0.0,0.0,0.0,0.0,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8381,0.0,0.0,0.0,0.0
0.0005,0.0002,0.0345,0.022,0.2551,0.608,0.0988,0.0006,0.0003,0.0622,0.0,0.0,0.0027,0.0032,0.0,0.014,0.0,0.0,0.2985,0.0,0.0,0.0,0.3803,0.0,0.0,0.0,1.0,0.3206,0.0,0.0,0.0,0.0,0.0,0.0,0.4671,0.3684,0.0639,0.0626,0.0,0.0594,0.0075,0.0,0.006,0.9379,0.0053,0.1494,0.0786,0.0
0.7859,0.0613,0.2373,0.2706,0.3549,0.805,0.4271,0.097,0.0504,0.3697,0.0007,0.0522,0.1289,0.1564,0.0,0.0045,0.0,0.0,0.2466,0.0004,0.0,0.0,0.0,0.0003,0.0031,0.0,0.3015,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.7264,0.6652,0.3619,0.3586,0.0,0.3644,0.2118,0.0,0.1556,0.9701,0.2873,0.5202,0.3325,0.0
0.0,0.0,0.0,0.0,0.0,0.2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8037,0.0,0.0,0.0,0.0
0.0,0.0,0.0042,0.0306,0.0477,0.5973,0.0891,0.0,0.0,0.0435,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.0195,0.0,0.0238,0.001,0.0,0.0,0.936,0.0111,0.1376,0.0147,0.0
0.0,0.2103,0.0,0.0,0.0,0.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722,0.0,0.0,1.0,0.0,0.0,0.0,0.1068,0.0131,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.312,0.0006,0.0,0.0,0.0,0.0,0.0,0.004,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1341,0.0015,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.8779,0.0,0.0,0.0,0.0
0.0,0.6968,0.0002,0.0015,0.007,0.4798,0.023,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817,0.0,0.0,0.0,0.0,1.0,0.0,0.3296,0.0,0.0068,0.0014,0.0,0.002,0.0,0.0,0.0,0.9145,0.0006,0.0,0.0009,0.0
0.0,0.0,0.0,0.0001,0.0009,0.4249,0.0097,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,1.0,0.263,0.3879,0.0007,0.0001,0.0,0.0001,0.0,0.0012,0.0,0.9035,0.0,0.0,0.0,0.0
0.0001,0.0001,0.016,0.0247,0.0593,0.6148,0.1054,0.0007,0.0001,0.0674,0.0,0.0,0.002,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3776,0.063,0.0612,0.0,0.0644,0.0074,0.0,0.0001,0.9391,0.03,0.1573,0.0481,0.0
0.0047,0.0,0.0622,0.0822,0.1444,0.697,0.2102,0.0088,0.002,0.157,0.0,0.0,0.0166,0.0001,0.0,0.0,0.0,0.0,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.581,1.0,0.1503,0.1475,0.0,0.1524,0.0382,0.0474,0.0395,0.9528,0.0931,0.0,0.1263,0.0
0.3514,0.0,0.0,0.0,0.0002,0.9017,0.0011,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,0.0763,1.0,0.0003,0.0,0.0002,0.0,0.0,0.0,0.878,0.0001,0.0045,0.0001,0.0
0.0137,0.0,0.0834,0.1066,0.1754,0.7177,0.2446,0.0151,0.0042,0.1888,0.0,0.0,0.0475,0.0379,0.0,0.0,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.2481,0.0,0.0,0.0,0.0,0.0,0.0,0.6083,0.5261,0.1817,1.0,0.0,0.0,0.0,0.0,0.0559,0.9562,0.1253,0.3096,0.0781,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0608,0.0805,0.1422,0.6953,0.2076,0.0085,0.0019,0.1546,0.0,0.0,0.016,0.0245,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109,0.0,0.0,0.0,0.0,0.0,0.0,0.5788,0.4923,0.148,0.0,0.0,1.0,0.0371,0.0,0.0706,0.9526,0.0913,0.2711,0.1241,0.0
0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.744,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5368,0.0,0.0001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2386,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8579,0.0,0.0,0.0,0.0
0.9472,0.2384,0.9021,0.9087,0.9233,0.9795,0.9341,0.8629,0.8387,0.9256,0.7254,0.7674,0.8744,0.8828,0.6284,0.7675,0.3709,0.603,0.904,0.6687,0.5086,0.5588,0.5188,0.0005,0.7083,0.5984,0.7863,0.9346,0.2056,0.6868,0.001,0.7209,0.6217,0.5269,0.971,0.9641,0.9244,0.9239,0.0,0.9248,0.8913,0.172,0.892,1.0,0.9118,0.9425,0.9197,0.0
0.0,0.0,0.0,0.0,0.0,0.678,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0.0317,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.8524,1.0,0.0006,0.0,0.0
0.0,0.0,0.0,0.0,0.0001,0.0163,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.1258,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.8697,0.0,1.0,0.0,0.0
0.0012,0.0,0.6527,0.3942,0.1067,0.6669,0.9848,0.0038,0.0,0.1177,0.0,0.0,0.0081,0.0135,0.0,0.0,0.0,0.0,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691,0.0,0.0,0.0,0.0,0.0,0.0,0.5418,0.4504,0.1118,0.1094,0.0,0.1137,0.0,0.0,0.0229,0.9479,0.0635,0.2265,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
